fra;sexe;jour;n_dose1;n_complet;n_rappel;n_2_rappel;n_rappel_biv;n_3_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;n_cum_2_rappel;n_cum_rappel_biv;n_cum_3_rappel;couv_dose1;couv_complet;couv_rappel;couv_2_rappel;couv_rappel_biv;couv_3_rappel
FR;0;2022-12-24;105;80;338;2833;4290;1231;54642001;53739422;40916044;9255944;3958453;1229020;80.5;79.2;60.3;13.6;5.8;1.8
FR;0;2022-12-25;34;34;106;592;926;273;54642035;53739456;40916150;9256536;3959379;1229293;80.5;79.2;60.3;13.6;5.8;1.8
FR;0;2022-12-26;370;293;1830;17577;27646;8847;54642405;53739749;40917980;9274113;3987025;1238140;80.5;79.2;60.3;13.7;5.9;1.8
FR;0;2022-12-27;540;447;2956;34889;56755;19759;54642945;53740196;40920936;9309002;4043780;1257899;80.5;79.2;60.3;13.7;6.0;1.9
FR;0;2022-12-28;480;357;2319;26344;42954;14847;54643425;53740553;40923255;9335346;4086734;1272746;80.5;79.2;60.3;13.8;6.0;1.9
FR;0;2022-12-29;431;364;2408;27599;45115;15664;54643856;53740917;40925663;9362945;4131849;1288410;80.5;79.2;60.3;13.8;6.1;1.9
FR;0;2022-12-30;464;366;1868;20248;32641;11003;54644320;53741283;40927531;9383193;4164490;1299413;80.5;79.2;60.3;13.8;6.1;1.9
FR;0;2022-12-31;137;121;413;3339;4954;1341;54644457;53741404;40927944;9386532;4169444;1300754;80.5;79.2;60.3;13.8;6.1;1.9
FR;0;2023-01-01;25;27;150;737;1026;246;54644482;53741431;40928094;9387269;4170470;1301000;80.5;79.2;60.3;13.8;6.1;1.9
FR;0;2023-01-02;926;433;2335;19534;33035;12103;54645408;53741864;40930429;9406803;4203505;1313103;80.5;79.2;60.3;13.9;6.2;1.9
FR;0;2023-01-03;676;480;3378;45140;82805;34835;54646084;53742344;40933807;9451943;4286310;1347938;80.5;79.2;60.3;13.9;6.3;2.0
FR;0;2023-01-04;548;426;2772;31920;59893;25829;54646632;53742770;40936579;9483863;4346203;1373767;80.5;79.2;60.3;14.0;6.4;2.0
FR;0;2023-01-05;669;569;3197;44251;84065;37187;54647301;53743339;40939776;9528114;4430268;1410954;80.5;79.2;60.3;14.0;6.5;2.1
FR;0;2023-01-06;753;582;3670;49638;92110;39516;54648054;53743921;40943446;9577752;4522378;1450470;80.5;79.2;60.3;14.1;6.7;2.1
FR;0;2023-01-07;350;302;1415;13260;23039;8768;54648404;53744223;40944861;9591012;4545417;1459238;80.5;79.2;60.3;14.1;6.7;2.2
FR;0;2023-01-08;106;100;357;3015;5232;1993;54648510;53744323;40945218;9594027;4550649;1461231;80.5;79.2;60.3;14.1;6.7;2.2
FR;0;2023-01-09;585;464;2081;22938;45875;21215;54649095;53744787;40947299;9616965;4596524;1482446;80.5;79.2;60.3;14.2;6.8;2.2
FR;0;2023-01-10;620;578;3462;42430;87058;41791;54649715;53745365;40950761;9659395;4683582;1524237;80.5;79.2;60.3;14.2;6.9;2.2
FR;0;2023-01-11;506;441;2290;25640;52881;25250;54650221;53745806;40953051;9685035;4736463;1549487;80.5;79.2;60.3;14.3;7.0;2.3
FR;0;2023-01-12;609;477;2889;34978;72521;35110;54650830;53746283;40955940;9720013;4808984;1584597;80.5;79.2;60.4;14.3;7.1;2.3
FR;0;2023-01-13;801;570;3161;36907;74675;35225;54651631;53746853;40959101;9756920;4883659;1619822;80.5;79.2;60.4;14.4;7.2;2.4
FR;0;2023-01-14;354;237;1201;9505;17775;7419;54651985;53747090;40960302;9766425;4901434;1627241;80.5;79.2;60.4;14.4;7.2;2.4
FR;0;2023-01-15;100;94;291;1684;3280;1424;54652085;53747184;40960593;9768109;4904714;1628665;80.5;79.2;60.4;14.4;7.2;2.4
FR;0;2023-01-16;425;338;1789;16610;35994;18105;54652510;53747522;40962382;9784719;4940708;1646770;80.5;79.2;60.4;14.4;7.3;2.4
FR;0;2023-01-17;504;414;2568;29627;65751;33910;54653014;53747936;40964950;9814346;5006459;1680680;80.5;79.2;60.4;14.5;7.4;2.5
FR;0;2023-01-18;472;409;1840;17764;39176;19887;54653486;53748345;40966790;9832110;5045635;1700567;80.5;79.2;60.4;14.5;7.4;2.5
FR;0;2023-01-19;506;357;2143;23421;52314;27024;54653992;53748702;40968933;9855531;5097949;1727591;80.5;79.2;60.4;14.5;7.5;2.5
FR;0;2023-01-20;637;509;2628;26298;57786;29439;54654629;53749211;40971561;9881829;5155735;1757030;80.5;79.2;60.4;14.6;7.6;2.6
FR;0;2023-01-21;261;221;881;6533;13246;6020;54654890;53749432;40972442;9888362;5168981;1763050;80.5;79.2;60.4;14.6;7.6;2.6
FR;0;2023-01-22;47;34;156;931;1922;874;54654937;53749466;40972598;9889293;5170903;1763924;80.5;79.2;60.4;14.6;7.6;2.6
FR;0;2023-01-23;324;274;1304;11268;27228;14820;54655261;53749740;40973902;9900561;5198131;1778744;80.5;79.2;60.4;14.6;7.7;2.6
FR;0;2023-01-24;479;377;1946;21059;51084;28342;54655740;53750117;40975848;9921620;5249215;1807086;80.5;79.2;60.4;14.6;7.7;2.7
FR;0;2023-01-25;408;399;1483;13050;30759;16455;54656148;53750516;40977331;9934670;5279974;1823541;80.5;79.2;60.4;14.6;7.8;2.7
FR;0;2023-01-26;435;387;1796;17515;42525;23441;54656583;53750903;40979127;9952185;5322499;1846982;80.5;79.2;60.4;14.7;7.8;2.7
FR;0;2023-01-27;528;963;2018;18793;45090;24586;54657111;53751866;40981145;9970978;5367589;1871568;80.5;79.2;60.4;14.7;7.9;2.8
FR;0;2023-01-28;237;234;693;4645;9987;4762;54657348;53752100;40981838;9975623;5377576;1876330;80.5;79.2;60.4;14.7;7.9;2.8
FR;0;2023-01-29;42;55;102;504;1099;549;54657390;53752155;40981940;9976127;5378675;1876879;80.5;79.2;60.4;14.7;7.9;2.8
FR;0;2023-01-30;367;327;1118;8505;20975;11444;54657757;53752482;40983058;9984632;5399650;1888323;80.5;79.2;60.4;14.7;8.0;2.8
FR;0;2023-01-31;426;335;1536;14385;36907;21265;54658183;53752817;40984594;9999017;5436557;1909588;80.5;79.2;60.4;14.7;8.0;2.8
FR;0;2023-02-01;412;418;1473;8512;22234;12623;54658595;53753235;40986067;10007529;5458791;1922211;80.5;79.2;60.4;14.7;8.0;2.8
FR;0;2023-02-02;370;356;1439;12146;31730;18278;54658965;53753591;40987506;10019675;5490521;1940489;80.5;79.2;60.4;14.8;8.1;2.9
FR;0;2023-02-03;481;492;1648;12809;33771;19459;54659446;53754083;40989154;10032484;5524292;1959948;80.5;79.2;60.4;14.8;8.1;2.9
FR;0;2023-02-04;200;240;565;3183;7458;3826;54659646;53754323;40989719;10035667;5531750;1963774;80.5;79.2;60.4;14.8;8.2;2.9
FR;0;2023-02-05;25;42;89;261;590;284;54659671;53754365;40989808;10035928;5532340;1964058;80.5;79.2;60.4;14.8;8.2;2.9
FR;0;2023-02-06;314;292;871;5621;15410;9063;54659985;53754657;40990679;10041549;5547750;1973121;80.5;79.2;60.4;14.8;8.2;2.9
FR;0;2023-02-07;351;377;1324;9941;28288;16956;54660336;53755034;40992003;10051490;5576038;1990077;80.5;79.2;60.4;14.8;8.2;2.9
FR;0;2023-02-08;302;312;921;6243;17038;9799;54660638;53755346;40992924;10057733;5593076;1999876;80.5;79.2;60.4;14.8;8.2;2.9
FR;0;2023-02-09;339;346;1117;8107;22869;13709;54660977;53755692;40994041;10065840;5615945;2013585;80.5;79.2;60.4;14.8;8.3;3.0
FR;0;2023-02-10;468;441;1280;8510;23776;13967;54661445;53756133;40995321;10074350;5639721;2027552;80.5;79.2;60.4;14.8;8.3;3.0
FR;0;2023-02-11;169;182;512;2237;5435;2770;54661614;53756315;40995833;10076587;5645156;2030322;80.5;79.2;60.4;14.8;8.3;3.0
FR;0;2023-02-12;43;48;56;200;443;208;54661657;53756363;40995889;10076787;5645599;2030530;80.5;79.2;60.4;14.8;8.3;3.0
FR;0;2023-02-13;251;271;688;3450;9626;5506;54661908;53756634;40996577;10080237;5655225;2036036;80.5;79.2;60.4;14.9;8.3;3.0
FR;0;2023-02-14;300;278;1011;6129;17570;10421;54662208;53756912;40997588;10086366;5672795;2046457;80.5;79.2;60.4;14.9;8.4;3.0
FR;0;2023-02-15;293;302;846;4255;12221;7170;54662501;53757214;40998434;10090621;5685016;2053627;80.5;79.2;60.4;14.9;8.4;3.0
FR;0;2023-02-16;266;270;1019;5350;15066;8765;54662767;53757484;40999453;10095971;5700082;2062392;80.5;79.2;60.4;14.9;8.4;3.0
FR;0;2023-02-17;372;386;1159;5704;16397;9638;54663139;53757870;41000612;10101675;5716479;2072030;80.5;79.2;60.4;14.9;8.4;3.1
FR;0;2023-02-18;162;173;494;1698;4073;2060;54663301;53758043;41001106;10103373;5720552;2074090;80.5;79.2;60.4;14.9;8.4;3.1
FR;0;2023-02-19;37;35;40;141;338;167;54663338;53758078;41001146;10103514;5720890;2074257;80.5;79.2;60.4;14.9;8.4;3.1
FR;0;2023-02-20;249;263;678;2981;8544;4895;54663587;53758341;41001824;10106495;5729434;2079152;80.5;79.2;60.4;14.9;8.4;3.1
FR;0;2023-02-21;270;268;939;4747;14014;8281;54663857;53758609;41002763;10111242;5743448;2087433;80.5;79.2;60.4;14.9;8.5;3.1
FR;0;2023-02-22;246;289;704;2998;9101;5322;54664103;53758898;41003467;10114240;5752549;2092755;80.5;79.2;60.4;14.9;8.5;3.1
FR;0;2023-02-23;227;251;847;4195;12283;7174;54664330;53759149;41004314;10118435;5764832;2099929;80.6;79.2;60.4;14.9;8.5;3.1
FR;0;2023-02-24;291;350;922;4613;13009;7450;54664621;53759499;41005236;10123048;5777841;2107379;80.6;79.2;60.4;14.9;8.5;3.1
FR;0;2023-02-25;126;148;364;1273;3189;1624;54664747;53759647;41005600;10124321;5781030;2109003;80.6;79.2;60.4;14.9;8.5;3.1
FR;0;2023-02-26;20;28;35;113;258;113;54664767;53759675;41005635;10124434;5781288;2109116;80.6;79.2;60.4;14.9;8.5;3.1
FR;0;2023-02-27;213;256;584;2068;6563;3946;54664980;53759931;41006219;10126502;5787851;2113062;80.6;79.2;60.4;14.9;8.5;3.1
FR;0;2023-02-28;270;253;809;3736;12188;7493;54665250;53760184;41007028;10130238;5800039;2120555;80.6;79.2;60.4;14.9;8.5;3.1
FR;0;2023-03-01;227;284;762;2180;6609;3928;54665477;53760468;41007790;10132418;5806648;2124483;80.6;79.2;60.4;14.9;8.6;3.1
FR;0;2023-03-02;223;231;730;3204;10080;6261;54665700;53760699;41008520;10135622;5816728;2130744;80.6;79.2;60.4;14.9;8.6;3.1
FR;0;2023-03-03;334;357;931;3827;11853;7018;54666034;53761056;41009451;10139449;5828581;2137762;80.6;79.2;60.4;14.9;8.6;3.2
FR;0;2023-03-04;131;160;392;1096;2792;1372;54666165;53761216;41009843;10140545;5831373;2139134;80.6;79.2;60.4;14.9;8.6;3.2
FR;0;2023-03-05;23;24;32;53;201;113;54666188;53761240;41009875;10140598;5831574;2139247;80.6;79.2;60.4;14.9;8.6;3.2
FR;0;2023-03-06;227;192;520;1495;4729;2725;54666415;53761432;41010395;10142093;5836303;2141972;80.6;79.2;60.4;14.9;8.6;3.2
FR;0;2023-03-07;191;222;614;2456;7983;4886;54666606;53761654;41011009;10144549;5844286;2146858;80.6;79.2;60.4;14.9;8.6;3.2
FR;0;2023-03-08;161;225;467;1566;5023;2923;54666767;53761879;41011476;10146115;5849309;2149781;80.6;79.2;60.4;15.0;8.6;3.2
FR;0;2023-03-09;172;190;608;2083;7228;4480;54666939;53762069;41012084;10148198;5856537;2154261;80.6;79.2;60.4;15.0;8.6;3.2
FR;0;2023-03-10;324;345;821;2785;9020;5373;54667263;53762414;41012905;10150983;5865557;2159634;80.6;79.2;60.4;15.0;8.6;3.2
FR;0;2023-03-11;126;136;311;853;2299;1179;54667389;53762550;41013216;10151836;5867856;2160813;80.6;79.2;60.4;15.0;8.6;3.2
FR;0;2023-03-12;10;25;30;63;177;87;54667399;53762575;41013246;10151899;5868033;2160900;80.6;79.2;60.4;15.0;8.6;3.2
FR;0;2023-03-13;146;181;429;1207;3778;2143;54667545;53762756;41013675;10153106;5871811;2163043;80.6;79.2;60.4;15.0;8.7;3.2
FR;0;2023-03-14;198;195;635;1979;6801;4136;54667743;53762951;41014310;10155085;5878612;2167179;80.6;79.2;60.4;15.0;8.7;3.2
FR;0;2023-03-15;161;214;485;1339;4342;2579;54667904;53763165;41014795;10156424;5882954;2169758;80.6;79.2;60.4;15.0;8.7;3.2
FR;0;2023-03-16;174;200;579;1758;5956;3579;54668078;53763365;41015374;10158182;5888910;2173337;80.6;79.2;60.4;15.0;8.7;3.2
FR;0;2023-03-17;282;272;720;2193;7339;4398;54668360;53763637;41016094;10160375;5896249;2177735;80.6;79.2;60.4;15.0;8.7;3.2
FR;0;2023-03-18;123;115;440;679;2042;1043;54668483;53763752;41016534;10161054;5898291;2178778;80.6;79.2;60.4;15.0;8.7;3.2
FR;0;2023-03-19;20;22;14;60;126;54;54668503;53763774;41016548;10161114;5898417;2178832;80.6;79.2;60.4;15.0;8.7;3.2
FR;0;2023-03-20;152;176;490;1159;3826;2190;54668655;53763950;41017038;10162273;5902243;2181022;80.6;79.2;60.4;15.0;8.7;3.2
FR;0;2023-03-21;212;201;638;1828;6534;3933;54668867;53764151;41017676;10164101;5908777;2184955;80.6;79.2;60.4;15.0;8.7;3.2
FR;0;2023-03-22;196;191;462;1160;3955;2298;54669063;53764342;41018138;10165261;5912732;2187253;80.6;79.2;60.4;15.0;8.7;3.2
FR;0;2023-03-23;166;167;536;1510;5205;3080;54669229;53764509;41018674;10166771;5917937;2190333;80.6;79.2;60.4;15.0;8.7;3.2
FR;0;2023-03-24;241;290;869;1971;6634;3818;54669470;53764799;41019543;10168742;5924571;2194151;80.6;79.2;60.4;15.0;8.7;3.2
FR;0;2023-03-25;129;141;315;650;1794;841;54669599;53764940;41019858;10169392;5926365;2194992;80.6;79.2;60.4;15.0;8.7;3.2
FR;0;2023-03-26;10;12;26;33;92;47;54669609;53764952;41019884;10169425;5926457;2195039;80.6;79.2;60.4;15.0;8.7;3.2
FR;0;2023-03-27;230;209;493;992;3441;1954;54669839;53765161;41020377;10170417;5929898;2196993;80.6;79.2;60.4;15.0;8.7;3.2
FR;0;2023-03-28;186;170;547;1723;6196;3715;54670025;53765331;41020924;10172140;5936094;2200708;80.6;79.2;60.4;15.0;8.7;3.2
FR;0;2023-03-29;172;165;441;1121;3776;2105;54670197;53765496;41021365;10173261;5939870;2202813;80.6;79.2;60.4;15.0;8.8;3.2
FR;0;2023-03-30;193;163;564;1530;5393;3118;54670390;53765659;41021929;10174791;5945263;2205931;80.6;79.2;60.4;15.0;8.8;3.3
FR;0;2023-03-31;215;272;647;1934;6856;4019;54670605;53765931;41022576;10176725;5952119;2209950;80.6;79.2;60.4;15.0;8.8;3.3
FR;0;2023-04-01;109;134;394;698;1982;949;54670714;53766065;41022970;10177423;5954101;2210899;80.6;79.2;60.4;15.0;8.8;3.3
FR;0;2023-04-02;10;14;38;37;116;50;54670724;53766079;41023008;10177460;5954217;2210949;80.6;79.2;60.4;15.0;8.8;3.3
FR;0;2023-04-03;184;161;509;998;3300;1831;54670908;53766240;41023517;10178458;5957517;2212780;80.6;79.2;60.4;15.0;8.8;3.3
FR;0;2023-04-04;131;177;475;1394;5370;3218;54671039;53766417;41023992;10179852;5962887;2215998;80.6;79.2;60.5;15.0;8.8;3.3
FR;0;2023-04-05;101;141;394;941;3480;2003;54671140;53766558;41024386;10180793;5966367;2218001;80.6;79.2;60.5;15.0;8.8;3.3
FR;0;2023-04-06;153;129;402;1170;4266;2454;54671293;53766687;41024788;10181963;5970633;2220455;80.6;79.2;60.5;15.0;8.8;3.3
FR;0;2023-04-07;194;218;524;1421;5069;2850;54671487;53766905;41025312;10183384;5975702;2223305;80.6;79.2;60.5;15.0;8.8;3.3
FR;0;2023-04-08;67;96;239;436;1341;609;54671554;53767001;41025551;10183820;5977043;2223914;80.6;79.2;60.5;15.0;8.8;3.3
FR;0;2023-04-09;9;11;22;20;62;19;54671563;53767012;41025573;10183840;5977105;2223933;80.6;79.2;60.5;15.0;8.8;3.3
FR;0;2023-04-10;12;25;52;49;106;30;54671575;53767037;41025625;10183889;5977211;2223963;80.6;79.2;60.5;15.0;8.8;3.3
FR;0;2023-04-11;125;165;501;1109;4350;2408;54671700;53767202;41026126;10184998;5981561;2226371;80.6;79.2;60.5;15.0;8.8;3.3
FR;0;2023-04-12;131;154;383;819;3290;1881;54671831;53767356;41026509;10185817;5984851;2228252;80.6;79.2;60.5;15.0;8.8;3.3
FR;0;2023-04-13;109;148;400;1042;4252;2469;54671940;53767504;41026909;10186859;5989103;2230721;80.6;79.2;60.5;15.0;8.8;3.3
FR;0;2023-04-14;198;231;576;1326;5274;3075;54672138;53767735;41027485;10188185;5994377;2233796;80.6;79.2;60.5;15.0;8.8;3.3
FR;0;2023-04-15;79;81;245;453;1486;683;54672217;53767816;41027730;10188638;5995863;2234479;80.6;79.2;60.5;15.0;8.8;3.3
FR;0;2023-04-16;18;15;17;34;111;48;54672235;53767831;41027747;10188672;5995974;2234527;80.6;79.2;60.5;15.0;8.8;3.3
FR;0;2023-04-17;110;134;397;775;3063;1629;54672345;53767965;41028144;10189447;5999037;2236156;80.6;79.2;60.5;15.0;8.8;3.3
FR;0;2023-04-18;149;129;417;978;4186;2387;54672494;53768094;41028561;10190425;6003223;2238543;80.6;79.2;60.5;15.0;8.8;3.3
FR;0;2023-04-19;111;126;274;699;2781;1481;54672605;53768220;41028835;10191124;6006004;2240024;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-04-20;106;135;343;869;3465;1905;54672711;53768355;41029178;10191993;6009469;2241929;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-04-21;146;169;542;1124;4307;2308;54672857;53768524;41029720;10193117;6013776;2244237;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-04-22;57;79;201;300;1114;540;54672914;53768603;41029921;10193417;6014890;2244777;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-04-23;5;7;16;23;75;31;54672919;53768610;41029937;10193440;6014965;2244808;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-04-24;137;126;284;636;2425;1248;54673056;53768736;41030221;10194076;6017390;2246056;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-04-25;120;121;375;888;4059;2215;54673176;53768857;41030596;10194964;6021449;2248271;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-04-26;104;110;276;571;2552;1317;54673280;53768967;41030872;10195535;6024001;2249588;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-04-27;135;118;352;880;3658;1954;54673415;53769085;41031224;10196415;6027659;2251542;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-04-28;192;158;435;979;4286;2199;54673607;53769243;41031659;10197394;6031945;2253741;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-04-29;82;78;139;322;1105;516;54673689;53769321;41031798;10197716;6033050;2254257;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-04-30;7;4;9;12;63;34;54673696;53769325;41031807;10197728;6033113;2254291;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-05-01;16;18;58;14;66;24;54673712;53769343;41031865;10197742;6033179;2254315;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-05-02;202;159;460;761;3524;1829;54673914;53769502;41032325;10198503;6036703;2256144;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-05-03;143;106;280;532;2759;1426;54674057;53769608;41032605;10199035;6039462;2257570;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-05-04;95;126;429;796;4001;2061;54674152;53769734;41033034;10199831;6043463;2259631;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-05-05;126;132;386;868;4447;2349;54674278;53769866;41033420;10200699;6047910;2261980;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-05-06;68;52;145;262;1135;532;54674346;53769918;41033565;10200961;6049045;2262512;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-05-07;9;8;12;23;88;32;54674355;53769926;41033577;10200984;6049133;2262544;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-05-08;21;12;26;42;128;63;54674376;53769938;41033603;10201026;6049261;2262607;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-05-09;86;95;250;626;3503;1757;54674462;53770033;41033853;10201652;6052764;2264364;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-05-10;114;109;242;566;3292;1560;54674576;53770142;41034095;10202218;6056056;2265924;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-05-11;85;85;214;739;3978;1983;54674661;53770227;41034309;10202957;6060034;2267907;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-05-12;96;112;283;816;4498;2158;54674757;53770339;41034592;10203773;6064532;2270065;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-05-13;50;57;134;233;1012;428;54674807;53770396;41034726;10204006;6065544;2270493;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-05-14;15;8;12;15;83;30;54674822;53770404;41034738;10204021;6065627;2270523;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-05-15;65;61;191;529;3355;1598;54674887;53770465;41034929;10204550;6068982;2272121;80.6;79.2;60.5;15.0;8.9;3.3
FR;0;2023-05-16;89;112;247;1019;6024;2890;54674976;53770577;41035176;10205569;6075006;2275011;80.6;79.2;60.5;15.0;9.0;3.4
FR;0;2023-05-17;98;107;207;582;3289;1460;54675074;53770684;41035383;10206151;6078295;2276471;80.6;79.2;60.5;15.0;9.0;3.4
FR;0;2023-05-18;5;7;12;36;172;67;54675079;53770691;41035395;10206187;6078467;2276538;80.6;79.2;60.5;15.0;9.0;3.4
FR;0;2023-05-19;74;95;243;564;2933;1281;54675153;53770786;41035638;10206751;6081400;2277819;80.6;79.2;60.5;15.0;9.0;3.4
FR;0;2023-05-20;46;32;102;148;840;330;54675199;53770818;41035740;10206899;6082240;2278149;80.6;79.2;60.5;15.0;9.0;3.4
FR;0;2023-05-21;11;7;8;17;152;45;54675210;53770825;41035748;10206916;6082392;2278194;80.6;79.2;60.5;15.0;9.0;3.4
FR;0;2023-05-22;91;57;178;541;3224;1451;54675301;53770882;41035926;10207457;6085616;2279645;80.6;79.2;60.5;15.0;9.0;3.4
FR;0;2023-05-23;48;68;178;817;4867;2220;54675349;53770950;41036104;10208274;6090483;2281865;80.6;79.2;60.5;15.0;9.0;3.4
FR;0;2023-05-24;70;72;178;624;3400;1547;54675419;53771022;41036282;10208898;6093883;2283412;80.6;79.2;60.5;15.0;9.0;3.4
FR;0;2023-05-25;78;70;178;663;4706;2124;54675497;53771092;41036460;10209561;6098589;2285536;80.6;79.2;60.5;15.0;9.0;3.4
FR;0;2023-05-26;94;105;232;722;4804;2214;54675591;53771197;41036692;10210283;6103393;2287750;80.6;79.2;60.5;15.0;9.0;3.4
FR;0;2023-05-27;35;47;82;168;885;421;54675626;53771244;41036774;10210451;6104278;2288171;80.6;79.2;60.5;15.0;9.0;3.4
FR;0;2023-05-28;4;7;3;14;71;34;54675630;53771251;41036777;10210465;6104349;2288205;80.6;79.2;60.5;15.0;9.0;3.4
FR;0;2023-05-29;6;4;10;44;309;122;54675636;53771255;41036787;10210509;6104658;2288327;80.6;79.2;60.5;15.0;9.0;3.4
FR;0;2023-05-30;97;71;189;812;4802;2015;54675733;53771326;41036976;10211321;6109460;2290342;80.6;79.2;60.5;15.0;9.0;3.4
FR;0;2023-05-31;73;84;147;602;3594;1691;54675806;53771410;41037123;10211923;6113054;2292033;80.6;79.2;60.5;15.0;9.0;3.4
FR;0;2023-06-01;77;71;207;692;4806;1991;54675883;53771481;41037330;10212615;6117860;2294024;80.6;79.2;60.5;15.0;9.0;3.4
FR;0;2023-06-02;74;82;225;745;5301;2395;54675957;53771563;41037555;10213360;6123161;2296419;80.6;79.2;60.5;15.0;9.0;3.4
FR;0;2023-06-03;26;33;78;184;1071;412;54675983;53771596;41037633;10213544;6124232;2296831;80.6;79.2;60.5;15.1;9.0;3.4
FR;0;2023-06-04;2;14;8;15;118;35;54675985;53771610;41037641;10213559;6124350;2296866;80.6;79.2;60.5;15.1;9.0;3.4
FR;0;2023-06-05;113;74;196;657;4405;1808;54676098;53771684;41037837;10214216;6128755;2298674;80.6;79.2;60.5;15.1;9.0;3.4
FR;0;2023-06-06;96;102;273;931;7312;3105;54676194;53771786;41038110;10215147;6136067;2301779;80.6;79.2;60.5;15.1;9.0;3.4
FR;0;2023-06-07;67;61;151;615;4172;1751;54676261;53771847;41038261;10215762;6140239;2303530;80.6;79.2;60.5;15.1;9.0;3.4
FR;0;2023-06-08;76;68;209;864;6384;2704;54676337;53771915;41038470;10216626;6146623;2306234;80.6;79.2;60.5;15.1;9.1;3.4
FR;0;2023-06-09;75;113;196;673;5270;2227;54676412;53772028;41038666;10217299;6151893;2308461;80.6;79.2;60.5;15.1;9.1;3.4
FR;0;2023-06-10;31;34;62;172;997;379;54676443;53772062;41038728;10217471;6152890;2308840;80.6;79.2;60.5;15.1;9.1;3.4
FR;0;2023-06-11;3;6;8;18;145;59;54676446;53772068;41038736;10217489;6153035;2308899;80.6;79.2;60.5;15.1;9.1;3.4
FR;0;2023-06-12;41;79;171;684;5037;2156;54676487;53772147;41038907;10218173;6158072;2311055;80.6;79.2;60.5;15.1;9.1;3.4
FR;0;2023-06-13;66;57;209;968;7206;3035;54676553;53772204;41039116;10219141;6165278;2314090;80.6;79.2;60.5;15.1;9.1;3.4
FR;0;2023-06-14;50;103;154;646;4741;2089;54676603;53772307;41039270;10219787;6170019;2316179;80.6;79.2;60.5;15.1;9.1;3.4
FR;0;2023-06-15;56;58;203;896;6551;2918;54676659;53772365;41039473;10220683;6176570;2319097;80.6;79.2;60.5;15.1;9.1;3.4
FR;0;2023-06-16;72;86;168;810;6138;2645;54676731;53772451;41039641;10221493;6182708;2321742;80.6;79.2;60.5;15.1;9.1;3.4
FR;0;2023-06-17;20;38;57;125;944;366;54676751;53772489;41039698;10221618;6183652;2322108;80.6;79.2;60.5;15.1;9.1;3.4
FR;0;2023-06-18;3;7;11;27;217;95;54676754;53772496;41039709;10221645;6183869;2322203;80.6;79.2;60.5;15.1;9.1;3.4
FR;0;2023-06-19;58;47;159;626;4416;1739;54676812;53772543;41039868;10222271;6188285;2323942;80.6;79.2;60.5;15.1;9.1;3.4
FR;0;2023-06-20;104;55;230;775;6422;2837;54676916;53772598;41040098;10223046;6194707;2326779;80.6;79.2;60.5;15.1;9.1;3.4
FR;0;2023-06-21;42;59;208;772;4533;1859;54676958;53772657;41040306;10223818;6199240;2328638;80.6;79.2;60.5;15.1;9.1;3.4
FR;0;2023-06-22;56;39;204;761;5037;1988;54677014;53772696;41040510;10224579;6204277;2330626;80.6;79.2;60.5;15.1;9.1;3.4
FR;0;2023-06-23;80;68;149;788;5292;2000;54677094;53772764;41040659;10225367;6209569;2332626;80.6;79.2;60.5;15.1;9.2;3.4
FR;0;2023-06-24;12;12;60;127;836;275;54677106;53772776;41040719;10225494;6210405;2332901;80.6;79.2;60.5;15.1;9.2;3.4
FR;0;2023-06-25;4;3;10;14;104;45;54677110;53772779;41040729;10225508;6210509;2332946;80.6;79.2;60.5;15.1;9.2;3.4
FR;0;2023-06-26;49;39;155;414;2920;1131;54677159;53772818;41040884;10225922;6213429;2334077;80.6;79.2;60.5;15.1;9.2;3.4
FR;0;2023-06-27;72;46;157;662;4746;1811;54677231;53772864;41041041;10226584;6218175;2335888;80.6;79.2;60.5;15.1;9.2;3.4
